time,total_patches,W_0,W_1,W_2
0.0,100,0.0,0.0,0.0
1.0005037477317713,88,0.15090722120737704,0.39028602871070445,0.45880675008191873
2.0799307999138623,85,0.06071912112558543,0.45174387844487085,0.4875370004295433
5.013680269315249,99,0.025170091690063984,0.4684423184708011,0.5063875898391333
9.404771650419125,173,0.016768009495023217,0.47567804466947383,0.5075539458355033
10.175403450605437,202,0.005492564995251626,0.4755099697658107,0.5189974652389353
18.22524343708131,533,0.005228030741093693,0.4223771883270785,0.5723947809318289
20.01091156357929,677,0.0069159155458500595,0.3835695527120488,0.6095145317421052
21.09409851602926,790,0.005687823456372734,0.37377515001598144,0.6205370265276469
23.095055470766383,1090,0.005297365516265064,0.35818099093381206,0.6365216435499323
24.987458340842757,1238,0.003973149342905521,0.35418600915733134,0.641840841499762
26.441140170716615,1757,0.005585178110265321,0.34928694567908575,0.6451278762106428
27.4395247462692,1930,0.0039928382256968825,0.34599297393611905,0.6500141878381737
28.40037398490129,2182,0.002980375392302356,0.34200176258749815,0.6550178620201955
29.49832555021224,2554,0.004000824395883389,0.3385071360894942,0.6574920395146273
30.186832318285084,2768,0.004403184066051174,0.33576701321704655,0.6598298027168871
30.976592246365023,3108,0.004343414929640518,0.33114839705920984,0.6645081880111278
31.62236779403628,3415,0.004704136314269418,0.32878249583743174,0.666513367848285
32.30499561104828,3683,0.005250771754547961,0.3267440097442682,0.6680052185011781
32.830951320570385,4132,0.004875747091463746,0.3251978581733164,0.6699263947352118
33.41741280518836,4516,0.004578789866271548,0.32491160278475223,0.6705096073489771
33.93688074600904,4871,0.004577124499697328,0.32115098510998596,0.6742718903903265
34.43768328958499,5131,0.004566136495835644,0.31952062344870236,0.6759132400554632
34.8566693360221,5346,0.004270643251442025,0.3183501850894439,0.6773791716591206
35.32957670521334,5729,0.004707299936522138,0.3176363500804087,0.6776563499830994
35.73937424701693,6241,0.004793399683105386,0.31554392684922045,0.6796626734676872
36.10357449517589,6631,0.004370732263981559,0.3140299705288366,0.6815992972071834
36.37863087458247,7022,0.004616707411525199,0.31144019577525756,0.6839430968132163
36.69059756989945,7494,0.005250752224015678,0.3100506653499528,0.6846985824260199
36.941016681063196,7715,0.005180301217072554,0.30915194066612883,0.6856677581167896
37.16641097646337,8160,0.00514842368181112,0.308073354163969,0.6867782221542126
37.37200335334812,8812,0.005334706253025198,0.30704564628819314,0.6876196474587805
37.60225850062786,9200,0.0054597354587039345,0.30640427829074984,0.6881359862505285
37.81242408261299,9352,0.005560540719289581,0.3053923087335685,0.6890471505471256
38.006929808806255,9697,0.005267171532724452,0.30414086596907103,0.6905919624982
38.20080403910948,9971,0.005386224764082796,0.3024272790873714,0.6921864961485616
38.4184788874202,10519,0.005849753700321296,0.301739216549257,0.6924110297504392
38.62095858086126,10771,0.005808064110770521,0.30112218411985026,0.6930697517693705
38.8008902448732,10934,0.005561392152512291,0.3004230478517934,0.6940155599956815
39.01162836443734,11290,0.005561049840856034,0.2996620022306099,0.6947769479285105
39.20334685346593,11690,0.005542225544190656,0.2981749489579532,0.6962828254978669
39.33827513394512,11845,0.0051159660955731176,0.29780328279824236,0.6970807511061555
39.5185181561285,11958,0.004915424206873002,0.296959132900929,0.6981254428922001
39.68204011266173,12439,0.004793444208966536,0.2953070465938128,0.6998995091971967
39.8493546521232,12705,0.004776395986222193,0.29496883604175644,0.7002547679719513
40.01276770532432,12912,0.004763525558522017,0.2943882680157821,0.7008482064257113
40.19792483836163,13224,0.004860597367400055,0.29338184082628505,0.7017575618063236
40.371938288707014,13497,0.004859129497714513,0.2930740199708672,0.7020668505314274
40.592608101749086,13694,0.004945469613709651,0.29187683517130714,0.7031776952149581
40.77250338093281,13915,0.004798988736845696,0.2910918588851082,0.7041091523779971
40.94788439988398,14268,0.004645919036102496,0.29067667161666705,0.7046774093472365
41.128721185575635,14725,0.004643587539944741,0.290294385483853,0.7050620269761465
41.30079402839939,15094,0.004659978058586611,0.28956206115137834,0.7057779607900759
41.453277865097874,15467,0.004518440366638721,0.28902305061258554,0.7064585090207411
41.58840401959268,15777,0.004523240736888198,0.2883460455968997,0.7071307136662305
41.737343881952896,15936,0.004451012265758042,0.28803007355196103,0.7075189141822497
41.887692229924916,16282,0.004454124498854851,0.28703257094596896,0.7085133045551767
42.042197721462315,16412,0.004485689788815261,0.28641233998983,0.7091019702213502
42.200922610952894,16819,0.004360441610758016,0.2862811223063136,0.709358436082936
42.354893646661694,17179,0.0042988011289872416,0.2857592917955675,0.7099419070754195
42.49008343892611,17836,0.0042117524606574246,0.28528269558440933,0.7105055519549548
42.634568848256066,18373,0.004149778493369844,0.2847645467533937,0.7110856747532338
42.78556247548548,18684,0.0041819251335155246,0.2838674916386285,0.7119505832278744
42.92903987824396,19140,0.00430015217168437,0.28293843830739307,0.712761409520949
43.08418123013931,19449,0.00428341686570982,0.28217364748241996,0.7135429356518729
43.22432015798235,19775,0.00417372691481414,0.28167218543778155,0.7141540876474114
43.34918195002561,20115,0.004098635277822364,0.2814060799939851,0.7144952847282104
43.469597770924,20602,0.004030239357385661,0.28080664828537105,0.7151631123572272
43.598558849225036,21192,0.004150128330671166,0.27992987106038114,0.7159200006089275
43.71118561295677,21743,0.0042892410263105545,0.2793296584832186,0.7163811004904618
43.808866224165335,21965,0.004317219836368443,0.2787802361294442,0.716902544034213
43.901048185893835,22269,0.004305529458029697,0.2781312364564432,0.7175632340855496
43.99244677943133,22649,0.0042806545450744995,0.2778292683091344,0.7178900771458941
44.08467337943313,23017,0.004374480140299963,0.2769396339244763,0.7186858859352664
44.176933514371974,23298,0.004396818135073987,0.27674309085535403,0.718860091009604
44.27366214720759,23685,0.004468641650196731,0.27601934404887524,0.7195120143009529
44.356682827101864,24029,0.004509100166687497,0.27547714468205187,0.7200137551512508
44.44638305555483,24526,0.004628545837830279,0.27509928857446236,0.7202721655876999
44.540276977077276,24771,0.004569542711387382,0.2747135192735382,0.7207169380150903
