time,total_patches,W_0,W_1,W_2
0.0,100,0.0,0.0,0.0
1.0005037477317713,88,0.14881293342640545,0.38804774760545657,0.4631393189681385
2.0325839905980776,89,0.08205424753963601,0.39349970920664534,0.5244460432537178
5.006080024796982,118,0.033644929269992845,0.4148717503504452,0.5514833203795618
5.526608856473189,128,0.039852087036372975,0.392772660640754,0.5673752523228723
10.013705559045377,224,0.017421036527598542,0.4324786053934378,0.5501003580789653
10.416995741876706,236,0.015985961580739033,0.4327477846813309,0.5512662537379313
12.89985595302312,455,0.02264478263041624,0.43362547034607446,0.5437297470235067
14.132697978139557,483,0.021850527799708804,0.4464665899351571,0.5316828822651347
15.664057804840567,581,0.019619645534681422,0.4639048197526664,0.5164755347126508
16.709894638654916,709,0.017900527613946993,0.47184131280573977,0.5102581595803137
17.477288670521585,828,0.017533128188107733,0.47039777263002336,0.512069099181864
18.242537693535706,1014,0.016935637274905345,0.4814342187244114,0.5016301440006822
18.941018653609287,1162,0.018719080431260304,0.481304075542653,0.4999768440261033
19.448940358975904,1260,0.017447984997476185,0.47595377856209653,0.5065982364404245
20.009972051445448,1296,0.016002713250868737,0.47941034067254373,0.5045869460765843
20.561005373502596,1407,0.014619299580088948,0.4795883922989186,0.5057923081209782
20.991759114467097,1596,0.013744966121417911,0.47695450666109995,0.5093005272174983
21.423023158159975,1698,0.014351818499220416,0.47633666362512,0.5093115178756751
21.73474700407049,1830,0.013974406659384285,0.4721506486743642,0.5138749446662486
22.12823339873655,2046,0.016528675359287696,0.4705243183553932,0.51294700628532
22.417431858559556,2172,0.016404966628132584,0.4741474123260028,0.5094476210458816
22.699844622273094,2389,0.01629692942175221,0.47485575545965314,0.5088473151186076
22.971543166473563,2507,0.01715128437538881,0.47172401127796015,0.5111247043466517
23.233446033609635,2621,0.01771512468667053,0.4729871634981936,0.5092977118151346
23.51166469807645,2804,0.018820510692673778,0.4701012117692833,0.5110782775380506
23.741826605469733,2850,0.018504682804335242,0.4689331824095538,0.5125621347861187
